[INFO ] [2021-08-26 21:53:29,539] Pre-Condition - Open browser 'firefox' and navigate 'https://demo.nopcommerce.com/'
[INFO ] [2021-12-04 08:40:34,178] Personal Details - Step 07: Verify 'SIN Number' disable at 'Personal Details' form
[INFO ] [2021-12-04 08:40:34,893]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-12-04 08:40:34,893] Personal Details - Step 08: Verify 'Date of Birth' disable at 'Personal Details' form
[INFO ] [2021-12-04 08:40:35,581]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-12-04 08:40:35,581] Personal Details - Step 09: Enter 'First Name' textbox
[INFO ] [2021-12-04 08:40:39,171] Personal Details - Step 10: Enter 'Last Name' textbox
[INFO ] [2021-12-04 08:40:43,517] Personal Details - Step 11: Enter 'License Expiry Date' textbox
[INFO ] [2021-12-04 08:40:46,314] Personal Details - Step 12: Select 'Gender' radio button
[INFO ] [2021-12-04 08:40:49,615] Personal Details - Step 13: Select 'Marital Status' dropdown
[INFO ] [2021-12-04 08:40:51,252] Personal Details - Step 14: Click to 'Save' button
[INFO ] [2021-12-04 08:40:55,787] Personal Details - Step 15: Verify success message is displayed
[INFO ] [2021-12-04 08:40:56,817]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-12-04 08:40:56,817] Personal Details - Step 16: Verify 'First Name' textbox is updated success
[INFO ] [2021-12-04 08:40:57,621]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-12-04 08:40:57,622] Personal Details - Step 16: Verify 'Last Name' textbox is updated success
[INFO ] [2021-12-04 08:40:58,651]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-12-04 08:40:58,651] Personal Details - Step 11: Verify 'License Expiry Date' textbox is updated success
[INFO ] [2021-12-04 08:40:59,450]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-12-04 08:40:59,451] Personal Details - Step 12: Verify 'Gender' radio button is updated success 
[INFO ] [2021-12-04 08:41:00,563]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-12-04 08:41:00,563] Personal Details - Step 13: Verify 'Marital Status' dropdown is updated success
[INFO ] [2021-12-04 08:41:02,337]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-12-04 08:41:02,337] Personal Details - Step 13: Verify 'Marital Status' dropdown is updated success
[INFO ] [2021-12-04 08:41:03,278]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-12-04 08:41:03,287] Personal Details - Step 01: Open 'Personal Details' form 
[INFO ] [2021-12-04 08:41:07,901] Personal Details - Step 02: Verify all fields disable at 'Personal Details' form
[INFO ] [2021-12-04 08:41:09,909]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-12-04 08:41:10,622]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-12-04 08:41:12,492]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-12-04 08:41:14,043]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-12-04 08:41:15,770]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-12-04 08:41:16,572]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-12-04 08:41:17,443]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-12-04 08:41:18,227]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-12-04 08:41:18,915]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-12-04 08:41:19,660]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-12-04 08:41:19,660] Personal Details - Step 03: Click to 'Edit' button
[INFO ] [2021-12-04 08:41:22,347] Personal Details - Step 04: Verify 'Employee Id' field disable at 'Personal Details' form
[INFO ] [2021-12-04 08:41:23,048]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-12-04 08:41:23,048] Personal Details - Step 06: Verify 'SSN Number' disable at 'Personal Details' form
[INFO ] [2021-12-04 08:41:23,828]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-12-04 08:41:23,828] Personal Details - Step 07: Verify 'SIN Number' disable at 'Personal Details' form
[INFO ] [2021-12-04 08:41:24,524]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-12-04 08:41:24,524] Personal Details - Step 08: Verify 'Date of Birth' disable at 'Personal Details' form
[INFO ] [2021-12-04 08:41:25,226]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-12-04 08:41:25,226] Personal Details - Step 09: Enter 'First Name' textbox
[INFO ] [2021-12-04 08:41:28,018] Personal Details - Step 10: Enter 'Last Name' textbox
[INFO ] [2021-12-04 08:41:31,134] Personal Details - Step 11: Enter 'License Expiry Date' textbox
[INFO ] [2021-12-04 08:41:34,262] Personal Details - Step 12: Select 'Gender' radio button
[INFO ] [2021-12-04 08:41:37,208] Personal Details - Step 13: Select 'Marital Status' dropdown
[INFO ] [2021-12-04 08:41:40,166] Personal Details - Step 14: Click to 'Save' button
[INFO ] [2021-12-04 08:41:44,508] Personal Details - Step 15: Verify success message is displayed
[INFO ] [2021-12-04 08:41:45,204]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-12-04 08:41:45,205] Personal Details - Step 16: Verify 'First Name' textbox is updated success
[INFO ] [2021-12-04 08:41:46,257]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-12-04 08:41:46,258] Personal Details - Step 16: Verify 'Last Name' textbox is updated success
[INFO ] [2021-12-04 08:41:47,496]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-12-04 08:41:47,496] Personal Details - Step 11: Verify 'License Expiry Date' textbox is updated success
[INFO ] [2021-12-04 08:41:48,164]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-12-04 08:41:48,164] Personal Details - Step 12: Verify 'Gender' radio button is updated success 
[INFO ] [2021-12-04 08:41:48,855]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-12-04 08:41:48,855] Personal Details - Step 13: Verify 'Marital Status' dropdown is updated success
[INFO ] [2021-12-04 08:41:50,472]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-12-04 08:41:50,472] Personal Details - Step 13: Verify 'Marital Status' dropdown is updated success
[INFO ] [2021-12-04 08:41:51,229]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-12-04 08:41:51,233] Personal Details - Step 01: Open 'Personal Details' form 
[INFO ] [2021-12-04 08:41:54,870] Personal Details - Step 02: Verify all fields disable at 'Personal Details' form
[INFO ] [2021-12-04 08:41:55,652]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-12-04 08:41:56,320]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-12-04 08:41:57,007]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-12-04 08:41:57,692]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-12-04 08:41:58,429]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-12-04 08:41:59,150]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-12-04 08:41:59,829]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-12-04 08:42:00,602]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-12-04 08:42:01,293]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-12-04 08:42:02,058]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-12-04 08:42:02,058] Personal Details - Step 03: Click to 'Edit' button
[INFO ] [2021-12-04 08:42:06,288] Personal Details - Step 04: Verify 'Employee Id' field disable at 'Personal Details' form
[INFO ] [2021-12-04 08:42:07,270]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-12-04 08:42:07,271] Personal Details - Step 06: Verify 'SSN Number' disable at 'Personal Details' form
[INFO ] [2021-12-04 08:42:08,033]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-12-04 08:42:08,033] Personal Details - Step 07: Verify 'SIN Number' disable at 'Personal Details' form
[INFO ] [2021-12-04 08:42:08,988]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-12-04 08:42:08,989] Personal Details - Step 08: Verify 'Date of Birth' disable at 'Personal Details' form
[INFO ] [2021-12-04 08:42:09,698]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-12-04 08:42:09,698] Personal Details - Step 09: Enter 'First Name' textbox
[INFO ] [2021-12-04 08:42:12,847] Personal Details - Step 10: Enter 'Last Name' textbox
[INFO ] [2021-12-04 08:42:15,642] Personal Details - Step 11: Enter 'License Expiry Date' textbox
[INFO ] [2021-12-04 08:42:18,606] Personal Details - Step 12: Select 'Gender' radio button
[INFO ] [2021-12-04 08:42:21,135] Personal Details - Step 13: Select 'Marital Status' dropdown
[INFO ] [2021-12-04 08:42:22,641] Personal Details - Step 14: Click to 'Save' button
[INFO ] [2021-12-04 08:42:26,496] Personal Details - Step 15: Verify success message is displayed
[INFO ] [2021-12-04 08:42:27,270]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-12-04 08:42:27,270] Personal Details - Step 16: Verify 'First Name' textbox is updated success
[INFO ] [2021-12-04 08:42:27,970]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-12-04 08:42:27,970] Personal Details - Step 16: Verify 'Last Name' textbox is updated success
[INFO ] [2021-12-04 08:42:28,713]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-12-04 08:42:28,713] Personal Details - Step 11: Verify 'License Expiry Date' textbox is updated success
[INFO ] [2021-12-04 08:42:29,506]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-12-04 08:42:29,506] Personal Details - Step 12: Verify 'Gender' radio button is updated success 
[INFO ] [2021-12-04 08:42:30,184]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-12-04 08:42:30,184] Personal Details - Step 13: Verify 'Marital Status' dropdown is updated success
[INFO ] [2021-12-04 08:42:32,868]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-12-04 08:42:32,869] Personal Details - Step 13: Verify 'Marital Status' dropdown is updated success
[INFO ] [2021-12-04 08:42:33,786]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-12-04 08:42:33,808] Post-Condition - Close Browser - Chrome
[INFO ] [2021-12-04 08:42:33,808] OS name = windows 10
[INFO ] [2021-12-05 07:51:36,232] --------START delete file in folder---------
[INFO ] [2021-12-05 07:51:36,235] --------END delete file in folder---------
[INFO ] [2021-12-05 07:51:36,256] Pre-Condition - Step 01: Open browser 'Firefox' and navigate 'https://opensource-demo.orangehrmlive.com/'
[INFO ] [2021-12-05 07:51:48,712] Post-Condition - Close Browser - Firefox
[INFO ] [2021-12-05 07:51:48,713] OS name = windows 10
[INFO ] [2021-12-05 07:51:48,714] Cannot invoke "Object.toString()" because "this.driver" is null
[INFO ] [2021-12-05 07:51:48,867] --------START delete file in folder---------
[INFO ] [2021-12-05 07:51:48,868] --------END delete file in folder---------
[INFO ] [2021-12-05 07:51:48,869] Pre-Condition - Step 01: Open browser 'Chrome' and navigate 'https://opensource-demo.orangehrmlive.com/'
[INFO ] [2021-12-05 07:51:48,944] Post-Condition - Close Browser - Chrome
[INFO ] [2021-12-05 07:51:48,945] OS name = windows 10
[INFO ] [2021-12-05 07:51:48,946] Cannot invoke "Object.toString()" because "this.driver" is null
[INFO ] [2021-12-05 07:55:56,383] --------START delete file in folder---------
[INFO ] [2021-12-05 07:55:56,385] --------END delete file in folder---------
[INFO ] [2021-12-05 07:55:56,413] Pre-Condition - Step 01: Open browser 'Firefox' and navigate 'https://opensource-demo.orangehrmlive.com/'
[INFO ] [2021-12-05 07:55:59,282] Post-Condition - Close Browser - Firefox
[INFO ] [2021-12-05 07:55:59,282] OS name = windows 10
[INFO ] [2021-12-05 07:55:59,283] Cannot invoke "Object.toString()" because "this.driver" is null
[INFO ] [2021-12-05 07:55:59,429] --------START delete file in folder---------
[INFO ] [2021-12-05 07:55:59,430] --------END delete file in folder---------
[INFO ] [2021-12-05 07:55:59,434] Pre-Condition - Step 01: Open browser 'Chrome' and navigate 'https://opensource-demo.orangehrmlive.com/'
[INFO ] [2021-12-05 07:56:00,995] Post-Condition - Close Browser - Chrome
[INFO ] [2021-12-05 07:56:00,997] OS name = windows 10
[INFO ] [2021-12-05 07:56:00,999] Cannot invoke "Object.toString()" because "this.driver" is null
[INFO ] [2021-12-05 08:01:15,801] --------START delete file in folder---------
[INFO ] [2021-12-05 08:01:15,804] --------END delete file in folder---------
[INFO ] [2021-12-05 08:01:15,822] Pre-Condition - Step 01: Open browser 'Firefox' and navigate 'https://opensource-demo.orangehrmlive.com/'
[INFO ] [2021-12-05 08:01:18,745] Post-Condition - Close Browser - Firefox
[INFO ] [2021-12-05 08:01:18,746] OS name = windows 10
[INFO ] [2021-12-05 08:01:18,746] Cannot invoke "Object.toString()" because "this.driver" is null
[INFO ] [2021-12-05 08:01:18,886] --------START delete file in folder---------
[INFO ] [2021-12-05 08:01:18,887] --------END delete file in folder---------
[INFO ] [2021-12-05 08:01:18,888] Pre-Condition - Step 01: Open browser 'Chrome' and navigate 'https://opensource-demo.orangehrmlive.com/'
[INFO ] [2021-12-05 08:01:20,335] Post-Condition - Close Browser - Chrome
[INFO ] [2021-12-05 08:01:20,336] OS name = windows 10
[INFO ] [2021-12-05 08:01:20,337] Cannot invoke "Object.toString()" because "this.driver" is null
[INFO ] [2021-12-05 08:03:07,703] --------START delete file in folder---------
[INFO ] [2021-12-05 08:03:07,706] --------END delete file in folder---------
[INFO ] [2021-12-05 08:03:07,727] Pre-Condition - Step 01: Open browser 'Firefox' and navigate 'https://opensource-demo.orangehrmlive.com/'
[INFO ] [2021-12-05 08:03:10,486] Post-Condition - Close Browser - Firefox
[INFO ] [2021-12-05 08:03:10,487] OS name = windows 10
[INFO ] [2021-12-05 08:03:10,487] Cannot invoke "Object.toString()" because "this.driver" is null
[INFO ] [2021-12-05 08:03:10,613] --------START delete file in folder---------
[INFO ] [2021-12-05 08:03:10,614] --------END delete file in folder---------
[INFO ] [2021-12-05 08:03:10,615] Pre-Condition - Step 01: Open browser 'Chrome' and navigate 'https://opensource-demo.orangehrmlive.com/'
[INFO ] [2021-12-05 08:03:12,037] Post-Condition - Close Browser - Chrome
[INFO ] [2021-12-05 08:03:12,039] OS name = windows 10
[INFO ] [2021-12-05 08:03:12,039] Cannot invoke "Object.toString()" because "this.driver" is null
[INFO ] [2021-12-05 08:11:26,573] --------START delete file in folder---------
[INFO ] [2021-12-05 08:11:26,575] --------END delete file in folder---------
[INFO ] [2021-12-05 08:11:26,590] Pre-Condition - Step 01: Open browser 'Firefox' and navigate 'https://opensource-demo.orangehrmlive.com/'
[INFO ] [2021-12-05 08:11:29,902] Post-Condition - Close Browser - Firefox
[INFO ] [2021-12-05 08:11:29,902] OS name = windows 10
[INFO ] [2021-12-05 08:11:29,903] Cannot invoke "Object.toString()" because "this.driver" is null
[INFO ] [2021-12-05 08:11:30,055] --------START delete file in folder---------
[INFO ] [2021-12-05 08:11:30,056] --------END delete file in folder---------
[INFO ] [2021-12-05 08:11:30,058] Pre-Condition - Step 01: Open browser 'Chrome' and navigate 'https://opensource-demo.orangehrmlive.com/'
[INFO ] [2021-12-05 08:11:31,570] Post-Condition - Close Browser - Chrome
[INFO ] [2021-12-05 08:11:31,571] OS name = windows 10
[INFO ] [2021-12-05 08:11:31,572] Cannot invoke "Object.toString()" because "this.driver" is null
[INFO ] [2021-12-05 08:13:34,149] --------START delete file in folder---------
[INFO ] [2021-12-05 08:13:34,151] --------END delete file in folder---------
[INFO ] [2021-12-05 08:13:34,164] Pre-Condition - Step 01: Open browser 'Firefox' and navigate 'https://opensource-demo.orangehrmlive.com/'
[INFO ] [2021-12-05 08:13:39,337] Post-Condition - Close Browser - Firefox
[INFO ] [2021-12-05 08:13:39,342] OS name = windows 10
[INFO ] [2021-12-05 08:13:39,342] Cannot invoke "Object.toString()" because "this.driver" is null
[INFO ] [2021-12-05 08:13:39,496] --------START delete file in folder---------
[INFO ] [2021-12-05 08:13:39,497] --------END delete file in folder---------
[INFO ] [2021-12-05 08:13:39,499] Pre-Condition - Step 01: Open browser 'Chrome' and navigate 'https://opensource-demo.orangehrmlive.com/'
[INFO ] [2021-12-05 08:13:41,413] Post-Condition - Close Browser - Chrome
[INFO ] [2021-12-05 08:13:41,414] OS name = windows 10
[INFO ] [2021-12-05 08:13:41,415] Cannot invoke "Object.toString()" because "this.driver" is null
[INFO ] [2021-12-05 08:14:45,039] --------START delete file in folder---------
[INFO ] [2021-12-05 08:14:45,041] --------END delete file in folder---------
[INFO ] [2021-12-05 08:14:45,055] Pre-Condition - Step 01: Open browser 'Firefox' and navigate 'https://opensource-demo.orangehrmlive.com/'
[INFO ] [2021-12-05 08:14:47,684] Post-Condition - Close Browser - Firefox
[INFO ] [2021-12-05 08:14:47,685] OS name = windows 10
[INFO ] [2021-12-05 08:14:47,685] Cannot invoke "Object.toString()" because "this.driver" is null
[INFO ] [2021-12-05 08:14:47,805] --------START delete file in folder---------
[INFO ] [2021-12-05 08:14:47,806] --------END delete file in folder---------
[INFO ] [2021-12-05 08:14:47,808] Pre-Condition - Step 01: Open browser 'Chrome' and navigate 'https://opensource-demo.orangehrmlive.com/'
[INFO ] [2021-12-05 08:14:50,400] Post-Condition - Close Browser - Chrome
[INFO ] [2021-12-05 08:14:50,400] OS name = windows 10
[INFO ] [2021-12-05 08:14:50,401] Cannot invoke "Object.toString()" because "this.driver" is null
[INFO ] [2021-12-05 08:19:18,094] --------START delete file in folder---------
[INFO ] [2021-12-05 08:19:18,096] --------END delete file in folder---------
[INFO ] [2021-12-05 08:19:18,111] Pre-Condition - Step 01: Open browser 'Firefox' and navigate 'https://opensource-demo.orangehrmlive.com/'
[INFO ] [2021-12-05 08:19:33,364] Pre-Condition - Step 02: Login with Admin role
[INFO ] [2021-12-05 08:19:52,264] Add_New - Step 01: Open 'Employee List' page
[INFO ] [2021-12-05 08:20:07,452] Add_New - Step 02: Click to 'Add' button
[INFO ] [2021-12-05 08:20:13,042] Add_New - Step 03: Enter valid info to 'First Name' textbox
[INFO ] [2021-12-05 08:20:18,430] Add_New - Step 04: Enter valid info to 'Last Name' textbox
[INFO ] [2021-12-05 08:20:25,214] Add_New - Step 05: Get value of 'Employee ID' textbox
[INFO ] [2021-12-05 08:20:27,003] Add_New - Step 06: Click to 'Create Login Details' checkbox
[INFO ] [2021-12-05 08:20:32,062] Add_New - Step 07: Enter valid info to 'Username' textbox
[INFO ] [2021-12-05 08:20:39,666] Add_New - Step 08: Enter valid info to 'Password' textbox
[INFO ] [2021-12-05 08:20:46,598] Add_New - Step 09: Enter valid info to 'Confirm password' textbox
[INFO ] [2021-12-05 08:20:50,654] Add_New - Step 10: Select 'Enable' value in 'Status' dropndow
[INFO ] [2021-12-05 08:20:53,110] Add_New - Step 11: Click to 'Save' button
[INFO ] [2021-12-05 08:20:58,388] Add_New - Step 12: Open 'Employee List' page
[INFO ] [2021-12-05 08:21:07,010]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-12-05 08:21:07,012] Add_New - Step 13: Enter valid info to 'Employee Name' textbox
[INFO ] [2021-12-05 08:21:07,266]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-12-05 08:21:11,189] Add_New - Step 14: Click to 'Search' button
[INFO ] [2021-12-05 08:21:15,428]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-12-05 08:21:15,428] Add_New - Step 15: Verify Employee Information displayed at 'Result Table'
[INFO ] [2021-12-05 08:21:17,018]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-12-05 08:21:18,357]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-12-05 08:21:19,742]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-12-05 08:21:19,756] Upload_Avatar_02 - Step 01: Login with Employee role
[INFO ] [2021-12-05 08:21:43,570] Upload_Avatar_02 - Step 02: Open 'Personal Details' Page
[INFO ] [2021-12-05 08:21:49,123] Upload_Avatar_02 - Step 03: Click to 'Change Photo' Image
[INFO ] [2021-12-05 08:21:56,320] Upload_Avatar_02 - Step 03: Upload new avatar 'Adobe.jpg' image 
[INFO ] [2021-12-05 08:21:57,109] Upload_Avatar_02 - Step 01: Login with Employee role
[INFO ] [2021-12-05 08:22:19,003] Upload_Avatar_02 - Step 02: Open 'Personal Details' Page
[INFO ] [2021-12-05 08:22:24,241] Upload_Avatar_02 - Step 03: Click to 'Change Photo' Image
[INFO ] [2021-12-05 08:22:32,663] Upload_Avatar_02 - Step 03: Upload new avatar 'Adobe.jpg' image 
[INFO ] [2021-12-05 08:22:33,582] Upload_Avatar_02 - Step 01: Login with Employee role
[INFO ] [2021-12-05 08:22:55,179] Upload_Avatar_02 - Step 02: Open 'Personal Details' Page
[INFO ] [2021-12-05 08:23:00,793] Upload_Avatar_02 - Step 03: Click to 'Change Photo' Image
[INFO ] [2021-12-05 08:23:05,332] Upload_Avatar_02 - Step 03: Upload new avatar 'Adobe.jpg' image 
[INFO ] [2021-12-05 08:23:05,971] Personal Details - Step 01: Open 'Personal Details' form 
[INFO ] [2021-12-05 08:23:11,390] Personal Details - Step 02: Verify all fields disable at 'Personal Details' form
[INFO ] [2021-12-05 08:23:13,233]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-12-05 08:23:15,727]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-12-05 08:23:17,621]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-12-05 08:23:19,038]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-12-05 08:23:20,618]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-12-05 08:23:23,146]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-12-05 08:23:24,402]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-12-05 08:23:25,687]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-12-05 08:23:26,931]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-12-05 08:23:29,028]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-12-05 08:23:29,029] Personal Details - Step 03: Click to 'Edit' button
[INFO ] [2021-12-05 08:23:34,131] Personal Details - Step 04: Verify 'Employee Id' field disable at 'Personal Details' form
[INFO ] [2021-12-05 08:23:36,883]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-12-05 08:23:36,883] Personal Details - Step 06: Verify 'SSN Number' disable at 'Personal Details' form
[INFO ] [2021-12-05 08:23:37,977]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-12-05 08:23:37,978] Personal Details - Step 07: Verify 'SIN Number' disable at 'Personal Details' form
[INFO ] [2021-12-05 08:23:39,165]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-12-05 08:23:39,166] Personal Details - Step 08: Verify 'Date of Birth' disable at 'Personal Details' form
[INFO ] [2021-12-05 08:23:40,287]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-12-05 08:23:40,288] Personal Details - Step 09: Enter 'First Name' textbox
[INFO ] [2021-12-05 08:23:46,462] Personal Details - Step 10: Enter 'Last Name' textbox
[INFO ] [2021-12-05 08:23:53,865] Personal Details - Step 11: Enter 'License Expiry Date' textbox
[INFO ] [2021-12-05 08:23:58,216] Personal Details - Step 12: Select 'Gender' radio button
[INFO ] [2021-12-05 08:24:03,815] Personal Details - Step 13: Select 'Marital Status' dropdown
[INFO ] [2021-12-05 08:24:06,554] Personal Details - Step 14: Click to 'Save' button
[INFO ] [2021-12-05 08:24:13,917] Personal Details - Step 15: Verify success message is displayed
[INFO ] [2021-12-05 08:24:15,443]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-12-05 08:24:15,444] Personal Details - Step 16: Verify 'First Name' textbox is updated success
[INFO ] [2021-12-05 08:24:16,517]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-12-05 08:24:16,517] Personal Details - Step 16: Verify 'Last Name' textbox is updated success
[INFO ] [2021-12-05 08:24:17,996]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-12-05 08:24:17,996] Personal Details - Step 11: Verify 'License Expiry Date' textbox is updated success
[INFO ] [2021-12-05 08:24:21,630]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-12-05 08:24:21,630] Personal Details - Step 12: Verify 'Gender' radio button is updated success 
[INFO ] [2021-12-05 08:24:22,697]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-12-05 08:24:22,697] Personal Details - Step 13: Verify 'Marital Status' dropdown is updated success
[INFO ] [2021-12-05 08:24:25,064]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-12-05 08:24:25,064] Personal Details - Step 13: Verify 'Marital Status' dropdown is updated success
[INFO ] [2021-12-05 08:24:26,196]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-12-05 08:24:26,246] Post-Condition - Close Browser - Firefox
[INFO ] [2021-12-05 08:24:26,247] OS name = windows 10
[INFO ] [2021-12-05 08:24:28,083] --------START delete file in folder---------
[INFO ] [2021-12-05 08:24:28,085] --------END delete file in folder---------
[INFO ] [2021-12-05 08:24:28,087] Pre-Condition - Step 01: Open browser 'Chrome' and navigate 'https://opensource-demo.orangehrmlive.com/'
[INFO ] [2021-12-05 08:24:32,012] Post-Condition - Close Browser - Chrome
[INFO ] [2021-12-05 08:24:32,013] OS name = windows 10
[INFO ] [2021-12-05 08:24:32,013] Cannot invoke "Object.toString()" because "this.driver" is null
[INFO ] [2021-12-05 08:26:11,425] --------START delete file in folder---------
[INFO ] [2021-12-05 08:26:11,428] --------END delete file in folder---------
[INFO ] [2021-12-05 08:26:11,453] Pre-Condition - Step 01: Open browser 'Chrome' and navigate 'https://opensource-demo.orangehrmlive.com/'
[INFO ] [2021-12-05 08:26:22,232] Pre-Condition - Step 02: Login with Admin role
[INFO ] [2021-12-05 08:26:40,449] Add_New - Step 01: Open 'Employee List' page
[INFO ] [2021-12-05 08:26:51,418] Add_New - Step 02: Click to 'Add' button
[INFO ] [2021-12-05 08:26:55,675] Add_New - Step 03: Enter valid info to 'First Name' textbox
[INFO ] [2021-12-05 08:27:01,294] Add_New - Step 04: Enter valid info to 'Last Name' textbox
[INFO ] [2021-12-05 08:27:06,002] Add_New - Step 05: Get value of 'Employee ID' textbox
[INFO ] [2021-12-05 08:27:07,084] Add_New - Step 06: Click to 'Create Login Details' checkbox
[INFO ] [2021-12-05 08:27:11,135] Add_New - Step 07: Enter valid info to 'Username' textbox
[INFO ] [2021-12-05 08:27:15,290] Add_New - Step 08: Enter valid info to 'Password' textbox
[INFO ] [2021-12-05 08:27:19,852] Add_New - Step 09: Enter valid info to 'Confirm password' textbox
[INFO ] [2021-12-05 08:27:27,389] Add_New - Step 10: Select 'Enable' value in 'Status' dropndow
[INFO ] [2021-12-05 08:27:29,473] Add_New - Step 11: Click to 'Save' button
[INFO ] [2021-12-05 08:27:34,787] Add_New - Step 12: Open 'Employee List' page
[INFO ] [2021-12-05 08:27:46,690]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-12-05 08:27:46,692] Add_New - Step 13: Enter valid info to 'Employee Name' textbox
[INFO ] [2021-12-05 08:27:46,924]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-12-05 08:27:50,759] Add_New - Step 14: Click to 'Search' button
[INFO ] [2021-12-05 08:27:55,013]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-12-05 08:27:55,014] Add_New - Step 15: Verify Employee Information displayed at 'Result Table'
[INFO ] [2021-12-05 08:28:55,611] Add_New - Step 01: Open 'Employee List' page
[INFO ] [2021-12-05 08:29:04,524] Add_New - Step 02: Click to 'Add' button
[INFO ] [2021-12-05 08:29:08,853] Add_New - Step 03: Enter valid info to 'First Name' textbox
[INFO ] [2021-12-05 08:29:14,488] Add_New - Step 04: Enter valid info to 'Last Name' textbox
[INFO ] [2021-12-05 08:29:18,426] Add_New - Step 05: Get value of 'Employee ID' textbox
[INFO ] [2021-12-05 08:29:19,969] Add_New - Step 06: Click to 'Create Login Details' checkbox
[INFO ] [2021-12-05 08:29:25,318] Add_New - Step 07: Enter valid info to 'Username' textbox
[INFO ] [2021-12-05 08:29:29,970] Add_New - Step 08: Enter valid info to 'Password' textbox
